-181.803, 4.927, 8.494, 23.050
-181.801, 4.643, 8.522, 23.083
-181.799, 4.358, 8.550, 23.116
-181.798, 4.073, 8.579, 23.149
-181.796, 3.786, 8.608, 23.182
-181.794, 3.498, 8.636, 23.215
-181.792, 3.210, 8.665, 23.248
-181.790, 2.920, 8.694, 23.281
-181.788, 2.630, 8.722, 23.314
-181.787, 2.338, 8.751, 23.347
-181.785, 2.046, 8.780, 23.380
-181.783, 1.752, 8.810, 23.413
-181.781, 1.458, 8.839, 23.446
-181.779, 1.163, 8.868, 23.479
-181.777, 0.866, 8.898, 23.512
-181.775, 0.569, 8.927, 23.545
-181.773, 0.271, 8.957, 23.578
-181.771, -0.029, 8.987, 23.611
-181.770, -0.329, 9.017, 23.644
-181.768, -0.630, 9.047, 23.677
-181.766, -0.933, 9.077, 23.710
-181.764, -1.236, 9.107, 23.743
-181.762, -1.540, 9.137, 23.776
-181.760, -1.846, 9.168, 23.809
-181.758, -2.152, 9.198, 23.842
-181.756, -2.459, 9.229, 23.875
-181.754, -2.768, 9.259, 23.908
-181.752, -3.077, 9.290, 23.941
-181.750, -3.388, 9.321, 23.974
-181.748, -3.699, 9.352, 24.007
-181.746, -4.012, 9.383, 24.040
-181.744, -4.325, 9.414, 24.073
-181.742, -4.640, 9.446, 24.106
-181.740, -4.956, 9.477, 24.139
-181.738, -5.272, 9.509, 24.172
-181.736, -5.590, 9.540, 24.205
-181.735, -5.909, 9.572, 24.238
-181.733, -6.229, 9.603, 24.271
-181.731, -6.550, 9.635, 24.304
-181.729, -6.872, 9.667, 24.337
-181.726, -7.195, 9.699, 24.370
-181.724, -7.519, 9.732, 24.403
-181.722, -7.844, 9.764, 24.436
-181.720, -8.170, 9.797, 24.469
-181.718, -8.498, 9.830, 24.502
-181.716, -8.826, 9.862, 24.535
-181.714, -9.156, 9.895, 24.568
-181.712, -9.486, 9.928, 24.601
-181.710, -9.818, 9.961, 24.634
-181.708, -10.151, 9.995, 24.667
-181.706, -10.485, 10.028, 24.700
-181.704, -10.820, 10.061, 24.733
-181.702, -11.156, 10.095, 24.766
-181.700, -11.494, 10.128, 24.799
-181.698, -11.832, 10.162, 24.832
-181.695, -12.172, 10.196, 24.865
-181.693, -12.512, 10.230, 24.898
-181.691, -12.854, 10.264, 24.931
-181.689, -13.197, 10.298, 24.964
-181.687, -13.541, 10.332, 24.997
-181.685, -13.887, 10.366, 25.030
-181.683, -14.233, 10.401, 25.063
-181.680, -14.581, 10.436, 25.096
-181.678, -14.929, 10.470, 25.129
-181.676, -15.279, 10.505, 25.162
-181.674, -15.630, 10.540, 25.195
-181.672, -15.983, 10.575, 25.228
-181.670, -16.336, 10.610, 25.261
-181.667, -16.691, 10.646, 25.294
-181.665, -17.046, 10.681, 25.327
-181.663, -17.403, 10.717, 25.360
-181.661, -17.761, 10.753, 25.393
-181.658, -18.121, 10.789, 25.426
-181.656, -18.481, 10.825, 25.459
-181.654, -18.843, 10.861, 25.492
-181.652, -19.206, 10.897, 25.525
-181.649, -19.570, 10.933, 25.558
-181.647, -19.935, 10.970, 25.591
-181.645, -20.302, 11.006, 25.624
-181.642, -20.670, 11.043, 25.657
-181.640, -21.039, 11.079, 25.690
-181.638, -21.409, 11.116, 25.723
-181.635, -21.781, 11.153, 25.756
-181.633, -22.153, 11.190, 25.789
-181.631, -22.527, 11.227, 25.822
-181.628, -22.902, 11.265, 25.855
-181.626, -23.279, 11.302, 25.888
-181.624, -23.657, 11.340, 25.921
-181.621, -24.035, 11.378, 25.954
-181.619, -24.416, 11.416, 25.987
-181.616, -24.797, 11.454, 26.020
-181.614, -25.180, 11.493, 26.053
-181.612, -25.564, 11.531, 26.086
-181.609, -25.949, 11.570, 26.119
-181.607, -26.336, 11.609, 26.152
-181.604, -26.724, 11.648, 26.185
-181.602, -27.113, 11.687, 26.218
-181.599, -27.504, 11.726, 26.251
-181.597, -27.896, 11.766, 26.284
-181.594, -28.289, 11.805, 26.317
-181.592, -28.683, 11.845, 26.350
-181.589, -29.079, 11.884, 26.383
-181.587, -29.476, 11.924, 26.416
-181.584, -29.875, 11.964, 26.449
-181.582, -30.275, 12.004, 26.482
-181.579, -30.676, 12.044, 26.515
-181.576, -31.078, 12.084, 26.548
-181.574, -31.482, 12.125, 26.581
-181.571, -31.887, 12.165, 26.614
-181.569, -32.294, 12.206, 26.647
-181.566, -32.702, 12.247, 26.680
-181.563, -33.111, 12.288, 26.713
-181.561, -33.522, 12.329, 26.746
-181.558, -33.934, 12.371, 26.779
-181.555, -34.347, 12.412, 26.812
-181.553, -34.762, 12.454, 26.845
-181.550, -35.178, 12.496, 26.878
-181.547, -35.596, 12.538, 26.911
-181.545, -36.015, 12.580, 26.944
-181.542, -36.435, 12.622, 26.977
-181.539, -36.857, 12.664, 27.010
-181.536, -37.280, 12.707, 27.043
-181.534, -37.705, 12.749, 27.076
-181.531, -38.131, 12.792, 27.109
-181.528, -38.558, 12.835, 27.142
-181.525, -38.987, 12.878, 27.175
-181.522, -39.418, 12.921, 27.208
-181.520, -39.849, 12.964, 27.241
-181.517, -40.283, 13.007, 27.274
-181.514, -40.717, 13.051, 27.307
-181.511, -41.153, 13.094, 27.340
-181.508, -41.591, 13.138, 27.373
-181.505, -42.030, 13.182, 27.406
-181.502, -42.471, 13.226, 27.439
-181.499, -42.913, 13.271, 27.472
-181.496, -43.356, 13.315, 27.505
-181.493, -43.801, 13.360, 27.538
-181.490, -44.247, 13.405, 27.571
-181.487, -44.695, 13.450, 27.604
-181.484, -45.145, 13.495, 27.637
-181.481, -45.596, 13.540, 27.670
-181.478, -46.048, 13.586, 27.703
-181.475, -46.502, 13.631, 27.736
-181.472, -46.958, 13.677, 27.769
-181.469, -47.415, 13.723, 27.802
-181.466, -47.874, 13.769, 27.835
-181.463, -48.334, 13.815, 27.868
-181.460, -48.795, 13.861, 27.901
-181.457, -49.259, 13.907, 27.934
-181.454, -49.723, 13.954, 27.967
-181.450, -50.190, 14.001, 28.000
-181.447, -50.658, 14.047, 28.033
-181.444, -51.127, 14.095, 28.066
-181.441, -51.598, 14.142, 28.099
-181.438, -52.071, 14.189, 28.132
-181.434, -52.545, 14.237, 28.165
-181.431, -53.021, 14.285, 28.198
-181.428, -53.498, 14.333, 28.231
-181.425, -53.977, 14.381, 28.264
-181.421, -54.457, 14.429, 28.297
-181.418, -54.940, 14.477, 28.330
-181.415, -55.423, 14.526, 28.363
-181.411, -55.909, 14.574, 28.396
-181.408, -56.396, 14.623, 28.429
-181.404, -56.885, 14.672, 28.462
-181.401, -57.375, 14.721, 28.495
-181.397, -57.867, 14.771, 28.528
-181.394, -58.360, 14.820, 28.561
-181.391, -58.856, 14.870, 28.594
-181.387, -59.353, 14.919, 28.627
-181.384, -59.851, 14.969, 28.660
-181.380, -60.351, 15.020, 28.693
-181.376, -60.853, 15.070, 28.726
-181.373, -61.357, 15.120, 28.759
-181.369, -61.862, 15.171, 28.792
-181.366, -62.369, 15.222, 28.825
-181.362, -62.878, 15.273, 28.858
-181.358, -63.388, 15.324, 28.891
-181.355, -63.900, 15.375, 28.924
-181.351, -64.414, 15.427, 28.957
-181.347, -64.930, 15.479, 28.990
-181.344, -65.447, 15.531, 29.023
-181.340, -65.966, 15.583, 29.056
-181.336, -66.487, 15.635, 29.089
-181.332, -67.009, 15.688, 29.122
-181.328, -67.534, 15.740, 29.155
-181.325, -68.060, 15.793, 29.188
-181.321, -68.587, 15.846, 29.221
-181.317, -69.117, 15.899, 29.254
-181.313, -69.648, 15.952, 29.287
-181.309, -70.181, 16.006, 29.320
-181.305, -70.716, 16.059, 29.353
-181.301, -71.253, 16.113, 29.386
-181.297, -71.791, 16.167, 29.419
-181.293, -72.332, 16.221, 29.452
-181.289, -72.874, 16.275, 29.485
-181.285, -73.418, 16.330, 29.518
-181.281, -73.963, 16.385, 29.551
-181.277, -74.511, 16.440, 29.584
-181.273, -75.060, 16.495, 29.617
-181.268, -75.611, 16.550, 29.650
-181.264, -76.165, 16.606, 29.683
-181.260, -76.719, 16.661, 29.716
-181.256, -77.276, 16.717, 29.749
-181.252, -77.835, 16.773, 29.782
-181.247, -78.395, 16.829, 29.815
-181.243, -78.958, 16.885, 29.848
-181.239, -79.522, 16.942, 29.881
-181.234, -80.088, 16.999, 29.914
-181.230, -80.656, 17.055, 29.947
-181.226, -81.226, 17.112, 29.980
-181.221, -81.798, 17.170, 30.013
-181.217, -82.372, 17.227, 30.046
-181.212, -82.948, 17.285, 30.079
-181.208, -83.525, 17.343, 30.112
-181.203, -84.105, 17.401, 30.145
-181.199, -84.686, 17.460, 30.178
-181.194, -85.270, 17.518, 30.211
-181.189, -85.855, 17.577, 30.244
-181.185, -86.443, 17.636, 30.277
-181.180, -87.032, 17.696, 30.310
-181.175, -87.623, 17.754, 30.343
-181.171, -88.217, 17.806, 30.376
-181.166, -88.811, 17.846, 30.409
-181.161, -89.406, 17.868, 30.442
-181.156, -90.002, 17.866, 30.475
-181.152, -90.596, 17.837, 30.508
-181.147, -91.188, 17.782, 30.541
-181.142, -91.778, 17.706, 30.574
-181.137, -92.365, 17.613, 30.607
-181.132, -92.949, 17.510, 30.640
-181.128, -93.529, 17.401, 30.673
-181.123, -94.105, 17.294, 30.706
-181.118, -94.678, 17.194, 30.739
-181.113, -95.248, 17.106, 30.772
-181.109, -95.816, 17.032, 30.805
-181.104, -96.382, 16.969, 30.838
-181.099, -96.946, 16.918, 30.871
-181.094, -97.509, 16.878, 30.904
-181.089, -98.071, 16.848, 30.937
-181.085, -98.632, 16.828, 30.970
-181.080, -99.193, 16.817, 31.003
-181.075, -99.754, 16.815, 31.036
-181.070, -100.315, 16.820, 31.069
-181.065, -100.876, 16.832, 31.102
-181.060, -101.438, 16.851, 31.135
-181.056, -102.001, 16.875, 31.168
-181.051, -102.565, 16.904, 31.201
-181.046, -103.129, 16.937, 31.234
-181.041, -103.695, 16.971, 31.267
-181.036, -104.262, 16.999, 31.300
-181.031, -104.829, 17.017, 31.333
-181.026, -105.397, 17.019, 31.366
-181.021, -105.964, 17.002, 31.399
-181.016, -106.529, 16.966, 31.432
-181.011, -107.093, 16.913, 31.465
-181.006, -107.655, 16.845, 31.498
-181.001, -108.214, 16.768, 31.531
-180.996, -108.770, 16.684, 31.564
-180.991, -109.323, 16.600, 31.597
-180.986, -109.874, 16.521, 31.630
-180.981, -110.422, 16.450, 31.663
-180.976, -110.969, 16.392, 31.696
-180.971, -111.514, 16.345, 31.729
-180.966, -112.058, 16.310, 31.762
-180.961, -112.601, 16.285, 31.795
-180.956, -113.144, 16.270, 31.828
-180.951, -113.686, 16.264, 31.861
-180.946, -114.228, 16.267, 31.894
-180.941, -114.771, 16.277, 31.927
-180.936, -115.315, 16.294, 31.960
-180.931, -115.859, 16.315, 31.993
-180.926, -116.404, 16.338, 32.026
-180.921, -116.949, 16.355, 32.059
-180.916, -117.495, 16.364, 32.092
-180.910, -118.040, 16.360, 32.125
-180.905, -118.585, 16.341, 32.158
-180.900, -119.129, 16.307, 32.191
-180.895, -119.671, 16.259, 32.224
-180.890, -120.211, 16.199, 32.257
-180.885, -120.749, 16.132, 32.290
-180.879, -121.284, 16.061, 32.323
-180.874, -121.817, 15.990, 32.356
-180.869, -122.348, 15.923, 32.389
-180.864, -122.877, 15.865, 32.422
-180.859, -123.405, 15.817, 32.455
-180.854, -123.931, 15.782, 32.488
-180.849, -124.456, 15.757, 32.521
-180.843, -124.981, 15.743, 32.554
-180.838, -125.506, 15.738, 32.587
-180.833, -126.031, 15.742, 32.620
-180.828, -126.557, 15.753, 32.653
-180.823, -127.082, 15.768, 32.686
-180.817, -127.609, 15.784, 32.719
-180.812, -128.135, 15.795, 32.752
-180.807, -128.662, 15.799, 32.785
-180.802, -129.189, 15.791, 32.818
-180.796, -129.715, 15.771, 32.851
-180.791, -130.240, 15.737, 32.884
-180.786, -130.763, 15.692, 32.917
-180.780, -131.284, 15.638, 32.950
-180.775, -131.804, 15.577, 32.983
-180.770, -132.321, 15.514, 33.016
-180.764, -132.836, 15.451, 33.049
-180.759, -133.349, 15.393, 33.082
-180.754, -133.861, 15.342, 33.115
-180.748, -134.371, 15.302, 33.148
-180.743, -134.880, 15.273, 33.181
-180.738, -135.389, 15.256, 33.214
-180.732, -135.897, 15.248, 33.247
-180.727, -136.406, 15.250, 33.280
-180.722, -136.915, 15.259, 33.313
-180.716, -137.424, 15.270, 33.346
-180.711, -137.934, 15.281, 33.379
-180.705, -138.443, 15.287, 33.412
-180.700, -138.953, 15.286, 33.445
-180.694, -139.463, 15.274, 33.478
-180.689, -139.971, 15.251, 33.511
-180.683, -140.479, 15.217, 33.544
-180.678, -140.984, 15.172, 33.577
-180.672, -141.489, 15.120, 33.610
-180.667, -141.991, 15.064, 33.643
-180.661, -142.491, 15.006, 33.676
-180.656, -142.990, 14.949, 33.709
-180.650, -143.486, 14.898, 33.742
-180.645, -143.982, 14.855, 33.775
-180.639, -144.476, 14.821, 33.808
-180.634, -144.969, 14.798, 33.841
-180.628, -145.462, 14.786, 33.874
-180.623, -145.955, 14.784, 33.907
-180.617, -146.448, 14.788, 33.940
-180.611, -146.942, 14.796, 33.973
-180.606, -147.436, 14.805, 34.006
-180.600, -147.929, 14.810, 34.039
-180.595, -148.423, 14.808, 34.072
-180.589, -148.917, 14.798, 34.105
-180.583, -149.409, 14.777, 34.138
-180.577, -149.901, 14.746, 34.171
-180.572, -150.392, 14.706, 34.204
-180.566, -150.880, 14.658, 34.237
-180.560, -151.367, 14.606, 34.270
-180.554, -151.853, 14.553, 34.303
-180.549, -152.336, 14.500, 34.336
-180.543, -152.818, 14.452, 34.369
-180.537, -153.298, 14.411, 34.402
-180.531, -153.778, 14.379, 34.435
-180.526, -154.256, 14.356, 34.468
-180.520, -154.735, 14.343, 34.501
-180.514, -155.213, 14.338, 34.534
-180.508, -155.691, 14.340, 34.567
-180.502, -156.169, 14.345, 34.600
-180.496, -156.648, 14.351, 34.633
-180.490, -157.127, 14.353, 34.666
-180.485, -157.605, 14.349, 34.699
-180.479, -158.083, 14.338, 34.732
-180.473, -158.561, 14.317, 34.765
-180.467, -159.037, 14.287, 34.798
-180.460, -159.512, 14.249, 34.831
-180.454, -159.986, 14.205, 34.864
-180.448, -160.458, 14.156, 34.897
-180.442, -160.928, 14.107, 34.930
-180.436, -161.397, 14.059, 34.963
-180.430, -161.864, 14.015, 34.996
-180.424, -162.330, 13.978, 35.029
-180.418, -162.795, 13.948, 35.062
-180.412, -163.260, 13.927, 35.095
-180.406, -163.724, 13.915, 35.128
-180.399, -164.187, 13.910, 35.161
-180.393, -164.651, 13.911, 35.194
-180.387, -165.115, 13.913, 35.227
-180.381, -165.579, 13.915, 35.260
-180.374, -166.043, 13.914, 35.293
-180.368, -166.507, 13.908, 35.326
-180.361, -166.970, 13.893, 35.359
-180.355, -167.433, 13.871, 35.392
-180.348, -167.894, 13.841, 35.425
-180.342, -168.355, 13.803, 35.458
-180.335, -168.813, 13.761, 35.491
-180.329, -169.271, 13.716, 35.524
-180.322, -169.727, 13.671, 35.557
-180.315, -170.181, 13.628, 35.590
-180.309, -170.634, 13.589, 35.623
-180.302, -171.086, 13.556, 35.656
-180.295, -171.537, 13.531, 35.689
-180.289, -171.988, 13.513, 35.722
-180.282, -172.438, 13.503, 35.755
-180.275, -172.888, 13.498, 35.788
-180.268, -173.338, 13.497, 35.821
-180.261, -173.788, 13.497, 35.854
-180.254, -174.238, 13.496, 35.887
-180.246, -174.688, 13.491, 35.920
-180.239, -175.138, 13.480, 35.953
-180.232, -175.587, 13.462, 35.986
-180.224, -176.035, 13.438, 36.019
-180.217, -176.482, 13.406, 36.052
-180.209, -176.927, 13.369, 36.085
-180.200, -177.372, 13.329, 36.118
-180.192, -177.815, 13.287, 36.151
-180.183, -178.256, 13.247, 36.184
-180.173, -178.697, 13.209, 36.217
-180.163, -179.136, 13.175, 36.250
-180.152, -179.574, 13.148, 36.283
-180.141, -180.012, 13.128, 36.316
-180.129, -180.449, 13.113, 36.349
-180.115, -180.886, 13.105, 36.382
-180.101, -181.322, 13.100, 36.415
-180.086, -181.759, 13.098, 36.448
-180.069, -182.195, 13.095, 36.481
-180.052, -182.631, 13.089, 36.514
-180.032, -183.067, 13.080, 36.547
-180.012, -183.502, 13.064, 36.580
-179.990, -183.937, 13.043, 36.613
-179.967, -184.370, 13.016, 36.646
-179.942, -184.802, 12.984, 36.679
-179.915, -185.233, 12.948, 36.712
-179.887, -185.663, 12.910, 36.745
-179.857, -186.091, 12.872, 36.778
-179.825, -186.518, 12.836, 36.811
-179.792, -186.943, 12.804, 36.844
-179.757, -187.368, 12.776, 36.877
-179.720, -187.791, 12.754, 36.910
-179.680, -188.214, 12.738, 36.943
-179.639, -188.636, 12.726, 36.976
-179.595, -189.058, 12.718, 37.009
-179.549, -189.479, 12.713, 37.042
-179.501, -189.900, 12.708, 37.075
-179.450, -190.321, 12.702, 37.108
-179.397, -190.741, 12.693, 37.141
-179.342, -191.160, 12.679, 37.174
-179.284, -191.578, 12.661, 37.207
-179.225, -191.995, 12.637, 37.240
-179.163, -192.411, 12.609, 37.273
-179.099, -192.825, 12.578, 37.306
-179.032, -193.238, 12.543, 37.339
-178.963, -193.649, 12.509, 37.372
-178.892, -194.059, 12.475, 37.405
-178.818, -194.467, 12.444, 37.438
-178.743, -194.874, 12.417, 37.471
-178.664, -195.280, 12.395, 37.504
-178.584, -195.684, 12.377, 37.537
-178.501, -196.088, 12.363, 37.570
-178.416, -196.491, 12.353, 37.603
-178.328, -196.893, 12.348, 37.636
-178.238, -197.295, 12.352, 37.669
-178.146, -197.696, 12.366, 37.702
-178.052, -198.098, 12.389, 37.735
-177.954, -198.501, 12.421, 37.768
-177.854, -198.904, 12.458, 37.801
-177.751, -199.307, 12.503, 37.834
-177.647, -199.712, 12.554, 37.867
-177.539, -200.119, 12.609, 37.900
-177.429, -200.526, 12.669, 37.933
-177.316, -200.935, 12.733, 37.966
-177.200, -201.345, 12.800, 37.999
-177.081, -201.757, 12.870, 38.032
-176.960, -202.171, 12.944, 38.065
-176.837, -202.587, 13.020, 38.098
-176.710, -203.004, 13.097, 38.131
-176.581, -203.423, 13.172, 38.164
-176.449, -203.844, 13.241, 38.197
-176.315, -204.266, 13.303, 38.230
-176.177, -204.689, 13.355, 38.263
-176.038, -205.113, 13.397, 38.296
-175.896, -205.537, 13.429, 38.329
-175.752, -205.961, 13.452, 38.362
-175.606, -206.385, 13.470, 38.395
-175.458, -206.809, 13.485, 38.428
-175.308, -207.233, 13.501, 38.461
-175.156, -207.657, 13.522, 38.494
-175.002, -208.081, 13.549, 38.527
-174.846, -208.505, 13.583, 38.560
-174.688, -208.930, 13.623, 38.593
-174.527, -209.356, 13.668, 38.626
-174.364, -209.783, 13.718, 38.659
-174.199, -210.211, 13.772, 38.692
-174.031, -210.640, 13.830, 38.725
-173.861, -211.070, 13.892, 38.758
-173.689, -211.501, 13.957, 38.791
-173.514, -211.934, 14.024, 38.824
-173.336, -212.369, 14.094, 38.857
-173.156, -212.805, 14.165, 38.890
-172.973, -213.242, 14.234, 38.923
-172.789, -213.681, 14.299, 38.956
-172.602, -214.121, 14.358, 38.989
-172.413, -214.562, 14.411, 39.022
-172.221, -215.004, 14.456, 39.055
-172.028, -215.446, 14.494, 39.088
-171.833, -215.889, 14.525, 39.121
-171.636, -216.332, 14.554, 39.154
-171.437, -216.775, 14.580, 39.187
-171.236, -217.218, 14.607, 39.220
-171.033, -217.661, 14.638, 39.253
-170.829, -218.105, 14.675, 39.286
-170.623, -218.549, 14.716, 39.319
-170.414, -218.995, 14.762, 39.352
-170.204, -219.441, 14.813, 39.385
-169.991, -219.888, 14.867, 39.418
-169.777, -220.336, 14.924, 39.451
-169.560, -220.786, 14.984, 39.484
-169.341, -221.237, 15.048, 39.517
-169.119, -221.689, 15.113, 39.550
-168.896, -222.142, 15.181, 39.583
-168.670, -222.597, 15.250, 39.616
-168.442, -223.053, 15.318, 39.649
-168.212, -223.511, 15.384, 39.682
-167.979, -223.970, 15.446, 39.715
-167.745, -224.430, 15.502, 39.748
-167.508, -224.891, 15.552, 39.781
-167.270, -225.353, 15.597, 39.814
-167.031, -225.815, 15.637, 39.847
-166.789, -226.278, 15.674, 39.880
-166.546, -226.741, 15.709, 39.913
-166.301, -227.205, 15.744, 39.946
-166.055, -227.669, 15.781, 39.979
-165.807, -228.134, 15.822, 40.012
-165.557, -228.599, 15.868, 40.045
-165.305, -229.066, 15.917, 40.078
-165.052, -229.534, 15.969, 40.111
-164.797, -230.002, 16.025, 40.144
-164.540, -230.472, 16.083, 40.177
-164.281, -230.944, 16.144, 40.210
-164.020, -231.416, 16.207, 40.243
-163.757, -231.890, 16.273, 40.276
-163.493, -232.366, 16.340, 40.309
-163.226, -232.843, 16.409, 40.342
-162.958, -233.322, 16.478, 40.375
-162.688, -233.802, 16.547, 40.408
-162.416, -234.284, 16.612, 40.441
-162.142, -234.767, 16.674, 40.474
-161.866, -235.252, 16.732, 40.507
-161.590, -235.737, 16.785, 40.540
-161.311, -236.224, 16.834, 40.573
-161.032, -236.712, 16.879, 40.606
-160.751, -237.200, 16.921, 40.639
-160.468, -237.690, 16.963, 40.672
-160.185, -238.180, 17.005, 40.705
-159.900, -238.671, 17.050, 40.738
-159.614, -239.164, 17.098, 40.771
-159.327, -239.658, 17.150, 40.804
-159.039, -240.153, 17.203, 40.837
-158.749, -240.649, 17.260, 40.870
-158.458, -241.147, 17.318, 40.903
-158.166, -241.647, 17.379, 40.936
-157.872, -242.148, 17.442, 40.969
-157.577, -242.651, 17.506, 41.002
-157.281, -243.156, 17.572, 41.035
-156.984, -243.663, 17.640, 41.068
-156.686, -244.172, 17.709, 41.101
-156.386, -244.683, 17.779, 41.134
-156.085, -245.195, 17.850, 41.167
-155.783, -245.710, 17.920, 41.200
-155.481, -246.227, 17.988, 41.233
-155.177, -246.746, 18.053, 41.266
-154.873, -247.268, 18.116, 41.299
-154.568, -247.791, 18.174, 41.332
-154.263, -248.316, 18.229, 41.365
-153.957, -248.842, 18.281, 41.398
-153.652, -249.371, 18.331, 41.431
-153.347, -249.902, 18.380, 41.464
-153.041, -250.434, 18.430, 41.497
-152.737, -250.969, 18.481, 41.530
-152.432, -251.506, 18.534, 41.563
-152.128, -252.045, 18.589, 41.596
-151.824, -252.587, 18.646, 41.629
-151.520, -253.131, 18.705, 41.662
-151.218, -253.678, 18.763, 41.695
-150.916, -254.227, 18.812, 41.728
-150.616, -254.779, 18.843, 41.761
-150.318, -255.331, 18.849, 41.794
-150.022, -255.885, 18.824, 41.827
-149.730, -256.437, 18.768, 41.860
-149.441, -256.989, 18.688, 41.893
-149.155, -257.538, 18.588, 41.926
-148.874, -258.086, 18.478, 41.959
-148.597, -258.632, 18.364, 41.992
-148.325, -259.176, 18.255, 42.025
-148.056, -259.718, 18.159, 42.058
-147.792, -260.259, 18.074, 42.091
-147.531, -260.800, 18.001, 42.124
-147.275, -261.340, 17.939, 42.157
-147.022, -261.881, 17.888, 42.190
-146.773, -262.421, 17.846, 42.223
-146.527, -262.962, 17.814, 42.256
-146.285, -263.503, 17.790, 42.289
-146.046, -264.046, 17.775, 42.322
-145.811, -264.590, 17.767, 42.355
-145.579, -265.135, 17.767, 42.388
-145.351, -265.682, 17.772, 42.421
-145.125, -266.230, 17.784, 42.454
-144.902, -266.780, 17.801, 42.487
-144.683, -267.333, 17.823, 42.520
-144.467, -267.887, 17.850, 42.553
-144.253, -268.444, 17.880, 42.586
-144.043, -269.002, 17.916, 42.619
-143.835, -269.564, 17.954, 42.652
-143.631, -270.127, 17.995, 42.685
-143.429, -270.694, 18.040, 42.718
-143.230, -271.263, 18.087, 42.751
-143.034, -271.834, 18.137, 42.784
-142.840, -272.409, 18.190, 42.817
-142.650, -272.986, 18.244, 42.850
-142.462, -273.566, 18.301, 42.883
-142.277, -274.149, 18.359, 42.916
-142.094, -274.735, 18.420, 42.949
-141.914, -275.324, 18.482, 42.982
-141.737, -275.915, 18.544, 43.015
-141.562, -276.510, 18.609, 43.048
-141.390, -277.108, 18.675, 43.081
-141.221, -277.709, 18.740, 43.114
-141.054, -278.312, 18.799, 43.147
-140.890, -278.918, 18.842, 43.180
-140.729, -279.526, 18.857, 43.213
-140.572, -280.133, 18.838, 43.246
-140.418, -280.740, 18.782, 43.279
-140.268, -281.344, 18.694, 43.312
-140.122, -281.946, 18.582, 43.345
-139.979, -282.544, 18.454, 43.378
-139.841, -283.139, 18.319, 43.411
-139.706, -283.730, 18.186, 43.444
-139.576, -284.317, 18.062, 43.477
-139.449, -284.902, 17.952, 43.510
-139.326, -285.484, 17.855, 43.543
-139.206, -286.065, 17.769, 43.576
-139.090, -286.643, 17.696, 43.609
-138.977, -287.220, 17.634, 43.642
-138.867, -287.796, 17.583, 43.675
-138.759, -288.372, 17.542, 43.708
-138.655, -288.946, 17.511, 43.741
-138.554, -289.521, 17.488, 43.774
-138.455, -290.095, 17.475, 43.807
-138.359, -290.670, 17.469, 43.840
-138.266, -291.245, 17.471, 43.873
-138.175, -291.821, 17.479, 43.906
-138.086, -292.398, 17.493, 43.939
-138.000, -292.975, 17.513, 43.972
-137.917, -293.554, 17.537, 44.005
-137.835, -294.134, 17.567, 44.038
-137.756, -294.715, 17.601, 44.071
-137.680, -295.298, 17.639, 44.104
-137.605, -295.883, 17.680, 44.137
-137.533, -296.469, 17.724, 44.170
-137.463, -297.058, 17.770, 44.203
-137.396, -297.647, 17.811, 44.236
-137.330, -298.238, 17.839, 44.269
-137.268, -298.830, 17.846, 44.302
-137.208, -299.421, 17.825, 44.335
-137.150, -300.011, 17.776, 44.368
-137.096, -300.599, 17.703, 44.401
-137.044, -301.183, 17.611, 44.434
-136.995, -301.765, 17.508, 44.467
-136.949, -302.343, 17.400, 44.500
-136.906, -302.918, 17.296, 44.533
-136.866, -303.490, 17.204, 44.566
-136.828, -304.059, 17.125, 44.599
-136.793, -304.627, 17.058, 44.632
-136.761, -305.193, 17.002, 44.665
-136.731, -305.758, 16.958, 44.698
-136.705, -306.321, 16.923, 44.731
-136.681, -306.885, 16.899, 44.764
-136.659, -307.447, 16.883, 44.797
-136.640, -308.010, 16.876, 44.830
-136.624, -308.572, 16.876, 44.863
-136.610, -309.135, 16.884, 44.896
-136.599, -309.699, 16.898, 44.929
-136.590, -310.263, 16.918, 44.962
-136.584, -310.828, 16.944, 44.995
-136.580, -311.393, 16.973, 45.028
-136.580, -311.960, 17.007, 45.061
-136.581, -312.529, 17.042, 45.094
-136.586, -313.098, 17.070, 45.127
-136.593, -313.667, 17.083, 45.160
-136.602, -314.236, 17.076, 45.193
-136.615, -314.805, 17.045, 45.226
-136.630, -315.371, 16.991, 45.259
-136.648, -315.934, 16.919, 45.292
-136.669, -316.495, 16.833, 45.325
-136.692, -317.053, 16.740, 45.358
-136.718, -317.607, 16.648, 45.391
-136.747, -318.158, 16.563, 45.424
-136.778, -318.707, 16.491, 45.457
-136.813, -319.254, 16.431, 45.490
-136.850, -319.799, 16.383, 45.523
-136.890, -320.342, 16.345, 45.556
-136.933, -320.885, 16.319, 45.589
-136.980, -321.426, 16.301, 45.622
-137.029, -321.967, 16.292, 45.655
-137.081, -322.508, 16.292, 45.688
-137.136, -323.049, 16.299, 45.721
-137.194, -323.590, 16.313, 45.754
-137.256, -324.131, 16.332, 45.787
-137.321, -324.672, 16.357, 45.820
-137.389, -325.214, 16.386, 45.853
-137.461, -325.757, 16.413, 45.886
-137.536, -326.299, 16.432, 45.919
-137.614, -326.842, 16.436, 45.952
-137.696, -327.383, 16.420, 45.985
-137.780, -327.922, 16.384, 46.018
-137.868, -328.460, 16.328, 46.051
-137.958, -328.994, 16.257, 46.084
-138.051, -329.525, 16.175, 46.117
